date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:12:49	2512/2512	---M-Z	200	added ('OK')	text/css	etag:%2284bca5a18a63af8f64b26429e7d4a5f2-ssl-df%22	https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/css/esPopup.css	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/redmonkeylayout/css/esPopup.css	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/)
20:12:51	140895/140895	---MCZ	200	added ('OK')	text/css	etag:%222af377b5a1e8974bd7fbc41f26d4e222-ssl-df%22	https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/css/bootstrap.min.css	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/redmonkeylayout/css/bootstrap.min.css	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/)
20:12:52	51278/51278	---M-Z	200	added ('OK')	text/css	etag:%2271a42f4ca26eea36bf2d4d1f05e4aef8-ssl-df%22	https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/css/ionicons.css	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/redmonkeylayout/css/ionicons.css	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/)
20:12:53	8666/8666	---M-Z	200	added ('OK')	text/css	etag:%22c394e86529847118d3f2863ac4d4aeb5-ssl-df%22	https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/css/mobiriseicons.css	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/redmonkeylayout/css/mobiriseicons.css	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/)
20:12:55	3351/3351	---M-Z	200	added ('OK')	text/css	etag:%22873d102310523db811ebc62724307bfc-ssl-df%22	https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/css/owl.carousel.min.css	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/redmonkeylayout/css/owl.carousel.min.css	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/)
20:12:56	7741/7741	---M-Z	200	added ('OK')	text/css	etag:%22386be869dc5201f37b85e661a0cba175-ssl-df%22	https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/css/splitting.css	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/redmonkeylayout/css/splitting.css	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/)
20:12:57	6951/6951	---M-Z	200	added ('OK')	text/css	etag:%2284f63e93cd9e99f1442ee1c70e881200-ssl-df%22	https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/css/magnific-popup.css	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/redmonkeylayout/css/magnific-popup.css	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/)
20:12:58	29319/29319	---MCZ	200	added ('OK')	text/css	etag:%2228053d123d4753f471ddaeb83c8ae522-ssl-df%22	https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/css/main.css	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/redmonkeylayout/css/main.css	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/)
20:12:59	5818/5818	---M-Z	200	added ('OK')	text/css	etag:%22e05ed71db02003225479a3c90e3a410b-ssl-df%22	https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/css/responsive.css	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/redmonkeylayout/css/responsive.css	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/)
20:12:59	6859/6859	---M-Z	200	added ('OK')	text/css	etag:%22de9b48ac7c1ec97f4b09ee6839ec7bf1-ssl-df%22	https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/icon/docs/css/iconistic.min.css	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/redmonkeylayout/icon/docs/css/iconistic.min.css	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/)
20:13:00	524/524	---M--	200	added ('OK')	text/css	etag:%2246295059f8b2874b90190050e641052e-ssl%22	https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/icon/docs/css/style.css	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/redmonkeylayout/icon/docs/css/style.css	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/)
20:13:01	3048/3048	---MCZ	404	error ('Not%20Found')	text/html	etag:1615902753-ssl-df	https://bryan-herrera.netlify.app/your-path-to-fontawesome/css/fontawesome.css	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/your-path-to-fontawesome/css/fontawesome.54.delayed	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/)
20:13:03	213101/213101	---M--	200	added ('OK')	image/jpeg	etag:%2272b582dd747845d8%22	https://i1.wp.com/www.sopitas.com/wp-content/uploads/2018/05/hacker-bancos-digital-spei.jpg	C:/My%20Web%20Sites/copia/i1.wp.com/www.sopitas.com/wp-content/uploads/2018/05/hacker-bancos-digital-spei.jpg	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/)
20:13:04	24848/24848	---MCZ	200	added ('OK')	text/html	etag:%226d4e75df27f301bc6e3150a627f664b0-ssl-df%22	https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/index.html	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/redmonkeylayout/index-2.html	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/)
20:13:04	7725/7725	---MCZ	200	added ('OK')	text/html	etag:%2223a931945550d7452e20a3892d204c05-ssl-df%22	https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/index2.html	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/redmonkeylayout/index2.html	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/)
20:13:05	7717/7717	---MCZ	200	added ('OK')	text/html	etag:%2282560ceaa2841c319a1d3d9197c2f66e-ssl-df%22	https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/index3.html	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/redmonkeylayout/index3.html	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/)
20:13:05	78733/78733	---M--	200	added ('OK')	image/png	etag:%2226a80b24d59526aea0497f92c3155cb6%22	https://cdn.pixabay.com/photo/2019/02/19/01/39/hacker-4005882_960_720.png	C:/My%20Web%20Sites/copia/cdn.pixabay.com/photo/2019/02/19/01/39/hacker-4005882_960_720.png	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/)
20:13:07	97749/97749	---M--	200	added ('OK')	image/jpeg	etag:%225b4b6fa2-17dd5%22	https://img2.freepng.es/20180715/qeh/kisspng-white-hat-security-hacker-black-hat-briefings-comp-white-hat-hacker-icon-5b4b6fa28c83a9.7431898115316704345756.jpg	C:/My%20Web%20Sites/copia/img2.freepng.es/20180715/qeh/kisspng-white-hat-security-hacker-black-hat-briefings-comp-white-hat-hacker-icon-5b4b6fa28c83a9.7431898115316704345756.jpg	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/)
20:13:07	29160/29160	---M--	200	added ('OK')	image/jpeg	etag:%22b5422092a885f061ddac3101ebef9119%22	https://i.pinimg.com/originals/dd/2b/5f/dd2b5f54671cdbdc4f154468d911c249.jpg	C:/My%20Web%20Sites/copia/i.pinimg.com/originals/dd/2b/5f/dd2b5f54671cdbdc4f154468d911c249.jpg	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/)
20:13:09	33767/33767	---M--	200	added ('OK')	image/jpeg	etag:%22xOUDjL7R/Vfg3K3mVaCOil3ItexogRH+H8VZwW3DVck%22	https://www.forcepoint.com/sites/default/files/blog/legacy/u777/1.jpg	C:/My%20Web%20Sites/copia/www.forcepoint.com/sites/default/files/blog/legacy/u777/1.jpg	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/)
20:13:10	14050/14050	---M--	200	added ('OK')	image/png	etag:%225c17d0be-36e2%22	https://www.bayareachess.com/static/img/SanJoseHackers_logo.png	C:/My%20Web%20Sites/copia/www.bayareachess.com/static/img/SanJoseHackers_logo.png	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/)
20:13:11	28567/28567	---M--	200	added ('OK')	image/png	etag:%226f97-5c6266e9c3641%22	https://freepngimg.com/thumb/anonymous/35978-7-anonymous-transparent-image.png	C:/My%20Web%20Sites/copia/freepngimg.com/thumb/anonymous/35978-7-anonymous-transparent-image.png	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/)
20:13:12	293430/293430	---M-Z	200	added ('OK')	application/javascript	etag:W/%22611feac9-47a36%22	https://code.jquery.com/jquery-1.12.4.js	C:/My%20Web%20Sites/copia/code.jquery.com/jquery-1.12.4.js	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/)
20:13:13	1199/1199	---M-Z	200	added ('OK')	application/javascript	etag:%22e6e0bb208b33bd7fa66e4da750f3e916-ssl-df%22	https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/js/ajax-mail.js	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/redmonkeylayout/js/ajax-mail.js	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/)
20:13:15	505/505	---M--	200	added ('OK')	application/javascript	etag:%22b7f8ce63578d1f4eab606eb0d1958a2a-ssl%22	https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/js/popup.js	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/redmonkeylayout/js/popup.js	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/)
20:13:15	175838/175838	---MCZ	200	added ('OK')	application/javascript	etag:%227279f5f00b81ba307d8e96e2900aee4c-ssl-df%22	https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/js/plugins.js	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/redmonkeylayout/js/plugins.js	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/)
20:13:16	6936/6936	---M-Z	200	added ('OK')	application/javascript	etag:%22cfb5ce9f59ed432ef2cf9bfc33a10b30-ssl-df%22	https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/js/main.js	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/redmonkeylayout/js/main.js	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/)
20:13:17	73625/73625	---MCZ	200	added ('OK')	text/css	etag:%22b02606601856d187c0b0be1d3d0d17da-ssl-df%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/css/all.css	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/css/all.css	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/)
20:13:18	3352/3352	---M-Z	200	added ('OK')	text/css	etag:%225c53241544946c5df558a5e3e8a4faa5-ssl-df%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/css/owl.carousel.min.css	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/css/owl.carousel.min.css	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/)
20:13:18	1014/1014	---M--	200	added ('OK')	text/css	etag:%224bdb7731753498dfcf71d228d669ff02-ssl%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/css/owl.theme.default.min.css	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/css/owl.theme.default.min.css	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/)
20:13:19	7868/7868	---MCZ	200	added ('OK')	text/css	etag:%229520ba281ba91213d78c558dfec53efe-ssl-df%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/css/style.css	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/css/style.css	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/)
20:13:21	127245/127245	---M--	200	added ('OK')	image/jpeg	etag:%22dedc723908434a5f5da6e56ab102d955-ssl%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/assets/Blog-post/post-1.jpg	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/assets/Blog-post/post-1.jpg	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/)
20:13:21	62083/62083	---M--	200	added ('OK')	image/jpeg	etag:%2258ab5bb472e695789ae0c2a1fb2761a7-ssl%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/assets/Blog-post/post-2.jpg	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/assets/Blog-post/post-2.jpg	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/)
20:13:22	110110/110110	---M--	200	added ('OK')	image/jpeg	etag:%22c25def968f4beca5d4d3c1acbf9773a6-ssl%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/assets/Blog-post/post-3.jpg	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/assets/Blog-post/post-3.jpg	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/)
20:13:23	208077/208077	---M--	200	added ('OK')	image/png	etag:%227487e63692c157b60b1403a257fa73e6-ssl%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/assets/Blog-post/post-5.png	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/assets/Blog-post/post-5.png	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/)
20:13:24	537231/537231	---M--	200	added ('OK')	image/png	etag:%2297b955e2265df7bdb6172967831a66f9-ssl%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/assets/Blog-post/blog1.png	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/assets/Blog-post/blog1.png	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/)
20:13:24	566550/566550	---M--	200	added ('OK')	image/png	etag:%22067502e9a5dbc08c3eb05c77c0872a11-ssl%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/assets/Blog-post/blog2.png	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/assets/Blog-post/blog2.png	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/)
20:13:25	492154/492154	---M--	200	added ('OK')	image/png	etag:%22c95e00469ac5af194259e67475d5d308-ssl%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/assets/Blog-post/blog3.png	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/assets/Blog-post/blog3.png	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/)
20:13:26	437323/437323	---M--	200	added ('OK')	image/png	etag:%222725e7db85840cfe70ed5e4dfc718d45-ssl%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/assets/Blog-post/blog4.png	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/assets/Blog-post/blog4.png	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/)
20:13:27	96839/96839	---M--	200	added ('OK')	image/jpeg	etag:%2296d0659723209574d78ec2a925938bee-ssl%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/assets/popular-post/m-blog-1.jpg	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/assets/popular-post/m-blog-1.jpg	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/)
20:13:28	238799/238799	---M--	200	added ('OK')	image/jpeg	etag:%229e5fe8ef5b01c1c0c405189231b1ef2e-ssl%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/assets/popular-post/m-blog-2.jpg	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/assets/popular-post/m-blog-2.jpg	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/)
20:13:29	150055/150055	---M--	200	added ('OK')	image/jpeg	etag:%22d2ff687f38a3f2322974729c75ae424a-ssl%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/assets/popular-post/m-blog-3.jpg	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/assets/popular-post/m-blog-3.jpg	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/)
20:13:30	99198/99198	---M--	200	added ('OK')	image/jpeg	etag:%222fef06ee4cea2543c5475d1eceb6e6b9-ssl%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/assets/popular-post/m-blog-4.jpg	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/assets/popular-post/m-blog-4.jpg	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/)
20:13:31	196395/196395	---M--	200	added ('OK')	image/jpeg	etag:%224736a7194900bdf9e1bc7ff0eaf34e84-ssl%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/assets/popular-post/m-blog-5.jpg	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/assets/popular-post/m-blog-5.jpg	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/)
20:13:31	89501/89501	---M-Z	200	added ('OK')	application/javascript	etag:W/%22603e7578-15d9d%22	https://code.jquery.com/jquery-3.6.0.min.js	C:/My%20Web%20Sites/copia/code.jquery.com/jquery-3.6.0.min.js	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/)
20:13:32	44342/44342	---MCZ	200	added ('OK')	application/javascript	etag:%22786a9ae8fb028cc0130159068694476d-ssl-df%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/js/owl.carousel.min.js	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/js/owl.carousel.min.js	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/)
20:13:32	518/518	---M--	200	added ('OK')	application/javascript	etag:%22bbdd1c259a2afe636e98fcc65c6e0e82-ssl%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/js/main.js	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/js/main.js	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/)
20:13:33	2577/2577	---M-Z	200	added ('OK')	image/png	etag:%225eb03cf0-a11%22	https://cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.3.4/assets/owl.video.play.png	C:/My%20Web%20Sites/copia/cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.3.4/assets/owl.video.play.png	(from https://cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.3.4/assets/owl.carousel.min.css)
20:13:34	10584/10584	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222958-17b36a39b68%22	https://tenor.com/assets/dist/iconfont/iconfont.eot?17ca5eb40a63fbbc04f8c6c14b5eebcd?	C:/My%20Web%20Sites/copia/tenor.com/assets/dist/iconfont/iconfont0fc3.eot	(from https://tenor.com/assets/dist/cdn-html.min.css?3d0f506ddeeab0e553c4f7243ba9a5ae)
20:13:35	6272/6272	---M--	200	added ('OK')	font/woff	etag:W/%221880-17b36a39b68%22	https://tenor.com/assets/dist/iconfont/iconfont.woff?17ca5eb40a63fbbc04f8c6c14b5eebcd	C:/My%20Web%20Sites/copia/tenor.com/assets/dist/iconfont/iconfontd49b.woff	(from https://tenor.com/assets/dist/cdn-html.min.css?3d0f506ddeeab0e553c4f7243ba9a5ae)
20:13:35	10416/10416	---M-Z	200	added ('OK')	font/ttf	etag:W/%2228b0-17b36a39b68%22	https://tenor.com/assets/dist/iconfont/iconfont.ttf?17ca5eb40a63fbbc04f8c6c14b5eebcd	C:/My%20Web%20Sites/copia/tenor.com/assets/dist/iconfont/iconfontd49b.ttf	(from https://tenor.com/assets/dist/cdn-html.min.css?3d0f506ddeeab0e553c4f7243ba9a5ae)
20:13:35	78180/78180	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2213164-17b36a39b68%22	https://tenor.com/assets/dist/iconfont/iconfont.svg?17ca5eb40a63fbbc04f8c6c14b5eebcd	C:/My%20Web%20Sites/copia/tenor.com/assets/dist/iconfont/iconfontd49b.svg	(from https://tenor.com/assets/dist/cdn-html.min.css?3d0f506ddeeab0e553c4f7243ba9a5ae)
20:13:36	5916/5916	---M-Z	200	added ('OK')	text/html	etag:W/%22171c-GSAi+7MayEjUfLUhFbmse5BvTtc%22	https://tenor.com/cdn-html/images/07bb5d84ddafd6d444312adbd2e471c8/tenor.gif	C:/My%20Web%20Sites/copia/tenor.com/cdn-html/images/07bb5d84ddafd6d444312adbd2e471c8/tenor.html	(from https://media1.tenor.com/images/07bb5d84ddafd6d444312adbd2e471c8/tenor.gif)
20:13:37	3048/3048	---MCZ	404	error ('Not%20Found')	text/html	etag:1615902753-ssl-df	https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/fonts/ionicons.eot?v=2.0.1	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/redmonkeylayout/fonts/ionicons.7e790f.delayed	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/css/ionicons.css)
20:13:37	188508/188508	---M--	200	added ('OK')	font/ttf	etag:%22aa4ce6d8360b17459ffd5d96bf4c3d1d-ssl%22	https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/fonts/ionicons.ttf?v=2.0.1	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/redmonkeylayout/fonts/ionicons790f.ttf	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/css/ionicons.css)
20:13:39	67904/67904	---MCZ	200	added ('OK')	application/font-woff	etag:%2295fc9370933bc0df29f2d83d00fd03d7-ssl-df%22	https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/fonts/ionicons.woff?v=2.0.1	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/redmonkeylayout/fonts/ionicons790f.woff	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/css/ionicons.css)
20:13:40	3048/3048	---MCZ	404	error ('Not%20Found')	text/html	etag:1615902753-ssl-df	https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/fonts/ionicons.svg?v=2.0.1	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/redmonkeylayout/fonts/ionicons.81790f.delayed	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/css/ionicons.css)
20:13:40	3048/3048	---MCZ	404	error ('Not%20Found')	text/html	etag:1615902753-ssl-df	https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/fonts/mobirise.eot	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/redmonkeylayout/fonts/mobirise.82.delayed	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/css/mobiriseicons.css)
20:13:42	54304/54304	---M--	200	added ('OK')	font/ttf	etag:%22cd4d0d236286f37667b6c7853ffcfe4f-ssl%22	https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/fonts/mobirise.ttf	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/redmonkeylayout/fonts/mobirise.ttf	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/css/mobiriseicons.css)
20:13:43	54380/54380	---MCZ	200	added ('OK')	application/font-woff	etag:%22e464bc72569764f41d6f06ed52709c10-ssl-df%22	https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/fonts/mobirise.woff	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/redmonkeylayout/fonts/mobirise.woff	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/css/mobiriseicons.css)
20:13:43	3048/3048	---MCZ	404	error ('Not%20Found')	text/html	etag:1615902753-ssl-df	https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/fonts/mobirise.svg	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/redmonkeylayout/fonts/mobirise.85.delayed	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/css/mobiriseicons.css)
20:13:44	3048/3048	---MCZ	404	error ('Not%20Found')	text/html	etag:1615902753-ssl-df	https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/css/owl.video.play.png	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/redmonkeylayout/css/owl.video.play.86.delayed	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/css/owl.carousel.min.css)
20:13:46	3048/3048	---MCZ	404	error ('Not%20Found')	text/html	etag:1615902753-ssl-df	https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/img/dot-light.png	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/redmonkeylayout/img/dot-light.87.delayed	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/css/main.css)
20:13:47	51712/51712	---MCZ	200	added ('OK')	application/octet-stream	etag:%22a21342564a7acb56c48280ae8fc9ed96-ssl-df%22	https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/icon/docs/fonts/iconistic.eot?veo6ur	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/redmonkeylayout/icon/docs/fonts/iconisticc3b7.eot	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/icon/docs/css/iconistic.min.css)
20:13:47	51540/51540	---M--	200	added ('OK')	font/ttf	etag:%22aeb2165c855b2620d7f2581fc4b59b0b-ssl%22	https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/icon/docs/fonts/iconistic.ttf?veo6ur	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/redmonkeylayout/icon/docs/fonts/iconisticc3b7.ttf	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/icon/docs/css/iconistic.min.css)
20:13:49	3048/3048	---MCZ	404	error ('Not%20Found')	text/html	etag:1615902753-ssl-df	https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/icon/docs/xfonts/iconistic.woff?veo6ur	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/redmonkeylayout/icon/docs/xfonts/iconistic.8ac3b7.delayed	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/icon/docs/css/iconistic.min.css)
20:13:51	199118/199118	---MCZ	200	added ('OK')	image/svg+xml	etag:%22e90b6686f7a334b5211048c9fb6677b4-ssl-df%22	https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/icon/docs/fonts/iconistic.svg?veo6ur	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/redmonkeylayout/icon/docs/fonts/iconisticc3b7.svg	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/icon/docs/css/iconistic.min.css)
20:13:51	3048/3048	---MCZ	404	error ('Not%20Found')	text/html	etag:1615902753-ssl-df	https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/js/vendor/jquery-1.12.4.min.js	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/redmonkeylayout/js/vendor/jquery-1.12.4.min.8c.delayed	(from https://bryan-herrera.netlify.app/proyectos/redmonkeylayout/index2.html)
20:13:53	136822/136822	---MCZ	200	added ('OK')	application/octet-stream	etag:%224ca27b939685c0be2849533d0ef0edbe-ssl-df%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/webfonts/fa-brands-400.eot	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/css/all.css)
